"","ENEL","Volkswagen","UniCredit"
"1",-0.000810086189311221,-0.00390011150699365,-0.000975284521674169
"2",0.00482384760615506,-0.0556886960324334,0.0699077876291128
"3",0.00104893299087117,-0.190554973509961,0.00660972534226012
"4",0.00522812714266596,-0.179790096478456,0.000624945833266111
"5",0.00113689840406206,0.204350495516678,-0.0399409101262567
"6",-0.00475268581630495,0.0506885279692995,-0.0737763793230997
"7",-0.00603335904478364,-0.0707961138755593,0.0230245032240521
"8",-0.0063118848125816,-0.0610992575986131,0.0321769474829701
"9",-0.00137250671225964,-0.0618733141618009,-0.00695769570615212
"10",0.00470149650223028,-0.0618115820103355,-0.000657844152105014
"11",-0.00397773076921659,0.00493343744992103,0.00993780160904834
"12",-0.000864975420916458,0.0602058471167766,0.0109396114196088
"13",-0.000188147451464893,0.0557940491788997,0.0210343319649429
"14",-4.09800550675854e-05,0.0561462472672929,0.0119887799652609
"15",-8.9804280722916e-06,0.0561181829871202,0.0411335307499279
"16",0.00499797747260988,0.0561204712657855,0.0238891438856044
"17",0.00608673514304137,-0.0824796631981428,0.00225870186072363
"18",0.00132353138091279,-0.0714166565074379,0.0102135614326588
"19",0.000287834973815571,-0.0432997682011376,-0.0190343129098522
"20",0.00506263632575443,-0.0455440984015638,0.00820032421761674
"21",0.00610091458874873,-0.0453649948309192,0.000775336919096148
"22",0.00632673473919443,-0.0112193298483305,0.0300733105025941
"23",-0.00862410350880438,-0.013944850100728,0.0128434104721649
"24",0.00312491188564668,-0.01372731075665,0.00121433791028558
"25",0.000679641845201751,-0.0137446865566631,-0.0198851812955567
"26",-0.00485205016751689,-0.0137433114196028,0.00811987608005005
"27",-0.00105490441278544,-0.0137434329833752,-0.0292322686203264
"28",-0.000229264693849984,-0.0137434350802152,-0.0127638838167599
"29",-4.97401273689135e-05,-0.0137434467129651,0.0187931881093863
"30",-0.00501070485661881,-0.0137434575846669,0.0217768837062007
"31",0.00391053808698683,-0.0137434685169637,0.0020589901708945
"32",0.000850405883660699,-0.0137434794444857,-0.00980532037712578
"33",0.0051850201293453,-0.0137434903723772,-0.0209270813954436
"34",-0.00387241454105069,-0.0137435013003255,-0.0019786352242086
"35",-0.000841895448806085,-0.0137435122281317,-0.000187075288947014
"36",-0.000182948678476791,-0.0137435231560232,0.00998231522321547
"37",-3.96693151358818e-05,-0.0137435340838579,-0.0090561770479578
"38",-8.51509011567941e-06,-0.0137435450118346,0.00914374897722325
"39",0.00499825898895701,-0.0137435559396408,0.000864537206085814
"40",0.00608697668978042,-0.0137435668675323,0.0100817445712345
"41",-0.00367623576321741,-0.0137435777953954,0.0109532241699544
"42",-0.000799178825891644,-0.0137435887232584,0.0110356221014047
"43",0.00482639960446907,-0.0137435996511499,0.0010434130129493
"44",-0.00395033177575943,-0.0137436105789845,-0.00990134210342575
"45",-0.00085877742161955,-0.0137436215069613,-0.000936159915179147
"46",0.00481344066873035,-0.0137436324347959,-0.0100885093439587
"47",0.00104685047302677,0.0391630233040132,-0.0109538566783627
"48",-0.00477214533893378,0.0349400420291772,-0.00103567480928746
"49",-0.00603747004053545,0.0352771508457863,-9.79189053627039e-05
"50",0.0036873415282459,0.0352502730744391,-9.25485917413482e-06
"51",-0.00419806517948818,0.0352524487283574,-8.71746838271292e-07
"52",0.00908729607584036,0.0352523053365417,-7.91304906044843e-08
"53",-0.00302385552431339,0.035252347051113,0.00999999581073041
"54",-0.00565732726899082,0.0352523739904314,-0.0090545051078319
"55",-0.00123000139422214,0.0352524021091654,-0.000856092687039123
"56",-0.00526733724409656,0.0352524301336814,-0.0100809395640287
"57",0.00885473672829473,0.0352524581658145,-0.0109531414722834
"58",-0.00307448262665044,0.0352524861972654,-0.0210356076975042
"59",0.00433160441769687,0.03525251422883,0.00801110293802587
"60",-0.00405797863413859,0.0352525422603094,0.0307574456930375
"61",-0.000882243935684812,0.035252570291874,-0.0070919056209906
"62",-0.00019172192962813,-0.002814068343298,0.00932946921827771
"63",-0.00504157694394003,0.000224412394999263,-0.0091179030985149
"64",-0.00609617464492995,-0.200018119268634,-0.0108620871698761
"65",-0.00132554324388767,-0.084034910783032,-0.0110269985884166
"66",-0.00028823179378179,0.106707224995631,-0.00104259108201177
"67",-6.26819757254538e-05,-0.608517740996291,-9.85735987750758e-05
"68",-1.36391155312054e-05,-0.351428930445991,-0.0200093175254352
"69",-2.97538653004636e-06,-0.371950088459698,-0.0118918624290369
"70",-0.00500065669802385,-0.0703124068046748,-0.0211243640093599
"71",-0.0110873972953733,0.205610780915265,0.0280027100813278
"72",-0.00241099971292602,-0.0164132608020964,-0.00735236487373925
"73",0.00447556954831985,-0.298691292212709,-0.000695158264846896
"74",-0.00402697585579848,-0.0761600861135037,-0.0100657248784106
"75",0.00412419665547148,0.00607738389845736,-0.0109517044674039
"76",0.000896622700793159,0.199513185493885,0.0389645266390399
"77",0.000194828925964785,-0.315926709503998,-0.00631593391680063
"78",4.22330414693306e-05,0.125215486606805,0.00940283568128386
"79",9.05306068332834e-06,0.0400035769952467,0.0108890326192466
"80",-0.0049981614925052,0.0468052350549897,-0.0189704484325937
"81",0.00391302503133062,-0.603737633826938,-0.0117936382143498
"82",-0.00414929380904461,0.0481882489411873,-0.0311150769909876
"83",-0.000902399784871832,-0.403848503149618,0.0170580961654352
"84",-0.000196405113428888,0.132232771842979,-0.00838716959028218
"85",-4.28957988667378e-05,-0.110557179141182,0.0092070012935288
"86",-9.51720465014461e-06,-0.191177754293847,-0.0191294841259086
"87",-0.00250225946556704,-0.184742775538211,-0.00180867592851897
"88",-0.00304430374798681,0.314743425148293,-0.000171007819355751
"89",-0.00566219424892722,-0.225125346394208,-0.0300161676522475
"90",-0.00123148043634114,-0.0820331567878156,0.0171619963702447
"91",-0.000268079623414685,0.206545138948087,0.00162265332272682
"92",0.00494139929253556,-0.116489034037102,0.000153421272106158
"93",-0.00392580748903892,-0.090704511927413,1.45065952139589e-05
"94",-0.00585392582848598,0.107237286889472,-0.00999862767275417
"95",-0.00127323007411295,0.091437643483232,-0.0109453615027473
"96",-0.000277217648079642,-0.00730114878263066,-0.00103487465961116
"97",0.00493935223693498,0.00058018587625952,0.00990215368596736
"98",0.00107368729391055,-0.200048902596251,-0.00906375906207657
"99",-0.00976685102703279,0.215965160870468,-0.000856970702930226
"100",0.00287589536846955,-0.017240940593382,-0.0300810256418647
"101",-0.0043750445460935,0.00137358048746705,0.00715586333535434
"102",0.00404827322147483,-0.200112231388346,0.0106765806879956
"103",0.000879873696073119,-0.0840297842226221,-0.00899053813902206
"104",-0.00980905337246885,-0.0932955696796682,-0.0308500482354912
"105",-0.00713334109156083,0.00744394619954392,-0.0129168476260695
"106",-0.00155160253689868,-0.300597086304464,-0.00122127857532561
"107",-0.000337926436712266,0.123990523653561,0.00988452781861504
"108",0.00492597156956975,0.090100001823032,0.000934572895642916
"109",0.00107059750797767,0.192805224253533,0.0100883620497765
"110",-0.00476770319529063,-0.215392552000651,0.000953845509025442
"111",0.00396277450679161,0.0171896530806634,-0.0199098154853647
"112",0.000861162894834067,-0.00137506856401615,-0.00188245791066954
"113",0.000186757985210839,-0.19989323168133,-0.0601779861414489
"114",4.01174515056724e-05,0.0159523376325126,0.0243102182816983
"115",0.00500823238391757,-0.301276465023079,-0.027701491006507
"116",0.00108854415854243,-0.075955486855122,-0.0226191559268401
"117",-0.0147637408191095,0.10605930342993,-0.0121386258531082
"118",-0.0132107933464525,-0.208469045468092,-0.0611477006460746
"119",0.0121267545626615,-0.083363538119869,0.074218530279591
"120",-0.00736374644978,-0.181349544629967,-0.0229827023489619
"121",-0.00160182139396969,-0.497528446852272,-0.0121729993774107
"122",-0.000348966093990377,0.206375226311025,0.00884904885523063
"123",0.00492345091724822,0.15018973727453,0.0208366664079165
"124",0.00606992920194749,0.154674597959882,0.00197008625686124
"125",-0.00368072396696739,0.187650082046076,0.0101862666861905
"126",-0.000800936177456357,0.185018136515112,-0.0190368999850872
"127",-0.000174763958978197,0.085228377552454,-0.00179992676771334
"128",-3.86109936023615e-05,-0.506806320065778,-0.000170185186668448
"129",0.00499099368931599,0.240449517463418,-1.60944662450646e-05
"130",0.00108467560657033,-0.0691963166980543,-0.0100015253158983
"131",-0.00476470220830372,-0.0444804126130123,0.00905436018942574
"132",-0.00103663307937119,0.00354672309859438,0.000856078680168793
"133",-0.0102260131699436,-0.000286804946085795,-0.0299190620652645
"134",-0.00222424399646659,-0.09998081257217,-0.00282882696994946
"135",-0.00048436386593842,0.019976687902215,0.0197325323834772
"136",0.00489395032970741,-0.113598315419495,0.0118656907864363
"137",0.00106345457317136,0.109063558051275,0.00112188766613208
"138",-0.00476943666780105,0.0912907572195536,-0.00989393004518391
"139",0.00396221725116064,0.0427094624644724,-0.0109354667665933
"140",0.000860861392191659,0.0465872632659057,0.00896605654145866
"141",0.000186512092713365,0.0962777767965122,0.0108477293880078
"142",3.98836507073952e-05,-0.00768844262174184,0.0110256402566851
"143",0.00500800121230061,0.000610145498001202,0.0110424618375546
"144",0.00108831355860683,0.0999477518362255,0.0110440525593134
"145",0.00523602870525863,0.192018699328003,0.0110442032159206
"146",0.00113795526839056,-0.0153302486417601,0.00104421771555963
"147",-0.00475311724215999,-0.0987796466684472,0.010098727345861
"148",-0.00103411407988929,0.0578812083668083,0.00095482400812763
"149",0.00477453455357235,0.0453765719163925,0.0200902754998342
"150",-0.0089623906035623,0.0963747322952884,0.0118995171440552
"151",-0.00694942567230505,-0.095695863550759,-0.0288749120382512
"152",-0.0015117928672872,-0.0483648502770961,-0.0127301014058592
"153",-0.0053294506790218,-0.0521428583275281,-0.00120362315034583
"154",-0.00115961058824077,-0.195841342090773,-0.000113804151435914
"155",0.00474706664327407,0.0156285180517273,-0.0100107626652104
"156",-0.003968543476363,-0.30125101530902,0.0190534878263975
"157",-0.000863699102909621,0.124042084168764,0.0118014892154914
"158",-0.00518859127154858,-0.109904749865649,-0.00888418100829291
"159",0.00387095733744047,0.108768817005171,-0.000839994298067026
"160",0.000840897893516157,0.391314362978335,-7.94230886072e-05
"161",-0.0048179489322937,-0.331238116629009,-0.0300075117089378
"162",0.00395154867013403,0.126435814921535,0.0171628114651945
"163",-0.00414157857444941,-0.11009565852612,0.00162272707194155
"164",0.00409861656486843,0.00878421437423071,-0.0098465750723058
"165",0.000890399417209586,-0.100704782209903,-0.000930988372301655
"166",0.000192814527091301,-0.191965445294272,-8.80270135308336e-05
"167",0.00504113380956994,0.215318825739132,-0.0100083257132919
"168",-0.0089046024142565,-0.0671904633160523,-0.0109462820169899
"169",-0.00193704072047041,-0.0446405994323129,0.00896503473400756
"170",0.00457796450980208,-0.0464405702983299,0.000847633542496951
"171",0.00599462736316969,-0.0462969363040031,8.01399643037826e-05
"172",0.00130272229763229,-0.0963084409335124,0.0100075740803867
"173",0.00528252886029623,-0.0923165999919888,0.000946205031803871
"174",0.00114794589626044,0.107364691576123,-0.00991053992761692
"175",0.00024893486617561,0.0914262017833494,-0.000937036451718498
"176",0.00505345666698442,-0.10730150775791,0.00991140089037579
"177",0.00109819725316385,-0.0914391329237674,-0.00906288806387856
"178",-0.00476182221453048,-0.392705347883123,-0.0108568916681104
"179",-0.00103606697392777,0.331341416330361,-0.00102651348233707
"180",-0.00022595018927607,-0.126451789081869,-0.0100970593441492
"181",-4.9800881983586e-05,0.022089204810527,-0.000954672218860253
"182",0.00498850048276722,0.186232665810905,0.00990973293279929
"183",-0.00391592662017182,-0.0148691228386895,0.000936953721749845
"184",-0.0008521380320623,0.00118283060814406,8.8584858298546e-05
"185",-0.000185957244660528,0.0999015629914481,8.37228295935688e-06
"186",-4.11049388500118e-05,0.092021909028972,-0.00999921174978979
"187",0.00999039130195278,-0.00734905713596845,0.00905457919037111
"188",-0.00282827072039016,-0.0994172623291831,0.000856099641707075
"189",0.00438441864018024,0.207931546265968,8.09401718111502e-05
"190",-0.00404721621044946,0.183399110134445,7.64948416609457e-06
"191",-0.00088062512606335,-0.202642550723482,-0.00999928008982032
"192",-0.000192091279386908,0.104171161812815,-0.000945427271123123
"193",0.00495762140702727,-0.208318651985849,-0.0300893929650297
"194",-0.00392258076006602,0.316624139402848,-0.0028449316158401
"195",-0.000853524776255554,-0.125276578307876,0.0197310097025092
"196",-0.000186198662499137,-0.090004123469555,0.00186554681820894
"197",-4.10973204418852e-05,0.207180348147574,-0.00982361794175013
"198",-0.00500954692996114,-0.0165407701677793,-0.000928819070468379
"199",-0.00108993147574843,0.00131665914892665,-8.78231837351251e-05
"200",-0.000237662321234566,-0.000108721629629827,-8.30771725368606e-06
"201",-5.23475320104438e-05,5.0523256049928e-06,-7.8959557292535e-07
"202",0.00498794674700154,0.0999959708836116,-7.87633780419128e-08
"203",-0.00391604702277792,-0.00798522903420462,-1.15547802437277e-08
"204",0.00414783578796474,0.30063383500223,0.0199999947997362
"205",0.000901281828707745,-0.0239999134576294,0.00189097939216509
"206",0.000195361099936342,0.00191236635120617,0.000178786942290898
"207",4.18678632421177e-05,0.19984404705886,0.0100169005603199
"208",8.49276494729878e-06,0.0840452907962401,0.000947086332418579
"209",1.23578600685903e-06,0.093288432033205,-0.0199104571117328
"210",-0.00500034214922085,-0.107449276383392,0.0081174788722862
"211",-0.00108793001647545,0.00857353664778771,0.000767497325437461
"212",-0.000237227130073236,0.0993125907056651,7.25626408062396e-05
"213",0.00494774709461954,0.0920698750114468,6.85714034709406e-06
"214",-0.00142478791181411,-0.00735193159354708,-0.0099993552604527
"215",-0.00281044242118966,0.000583921299352141,-0.000945434633623066
"216",0.00438823505927832,-4.9518820958383e-05,-8.93939163262303e-05
"217",0.000953553508442617,0.100001042396769,-8.45597354270922e-06
"218",-0.0047932731064515,-0.00798491820069103,0.00499919664209969
"219",-0.0010429055593395,0.100634525833442,0.00547266618849029
"220",0.00477256284970018,-0.00803540336016795,0.00051743247063385
"221",-0.00396287943636331,0.0506386350768082,0.0100489192153255
"222",-0.000862347308309808,0.0459553105550299,0.0109501136698036
"223",0.00481182288164561,-0.103670826521665,0.00103532111632632
"224",0.00104565714448768,0.00827225867985248,0.0100978856693903
"225",0.0052267536254913,-0.000663043210892056,-0.00904525608204665
"226",0.0011359385235119,5.01729715551846e-05,-0.000855224578790725
"227",-0.00975355575697634,-6.75597487997948e-06,-0.0100808638646104
"228",-0.00462145419506488,-0.100002211903956,0.00904685930553484
"229",-0.00350557583836686,0.107979350187037,0.000855369988153498
"230",-0.000762972729053679,-0.00862166755698013,-0.00991912856114929
"231",0.00483337047360166,-0.087314569289731,0.00906215124489229
"232",0.00105028227518744,0.150966631548016,0.000856815828388591
"233",0.000227699188152464,0.131947130318878,0.00508100814185042
"234",4.88392463307008e-05,-0.0105346177696788,0.00548040216376044
"235",9.94848952728944e-06,0.100838281510306,0.000518164666246435
"236",0.00500149220272927,-0.00805142859979924,-0.00995101079064575
"237",0.00108689825954311,-0.0993598472406063,0.0090591370616071
"238",0.000235720966974107,-0.0920716848408176,0.000856531095028146
"239",5.06435888603107e-05,-0.092653505793777,-0.0199190185242735
"240",1.0400931792276e-05,0.107392855663988,-0.00188333009183772
"241",1.65069194935086e-06,-0.00857477402306017,-0.000178070646898121
"242",0.00499974806665371,0.034015100515461,-1.68397748172566e-05
"243",-0.00391342086848923,0.030615601397443,-1.59552902800897e-06
"244",-0.00085153307754382,0.0308869760689845,-0.0100001541981811
"245",-0.000185765593643694,-0.00246799189707758,0.00905449008265435
"246",-4.10031552791068e-05,-0.0878055969148761,0.000856091216645538
"247",0.00499047354502302,0.095005984425768,0.0100809393752286
"248",-0.00391543749200807,-0.00758597391063631,-0.00904685859534204
"249",0.0041480284340274,0.000602920630257131,0.00914462364971946
"250",0.000901383828638913,-5.07172853190241e-05,-0.00913538647385082
"251",0.000195443390051508,1.45612131063899e-06,0.00913625341192592
"252",0.00504194586771511,-2.70836224558479e-06,-0.00913617787292154
"253",0.001095814603425,0.0333309573803433,-0.000863821414203159
"254",0.000237779932548143,0.0306702892477801,0.00991832305652096
