"","BMW","BBVA","ENEL"
"55",-0.0173511182524066,0.00559391979801749,-0.00123000139422214
"56",-0.0173511181400983,-0.00658004197469175,-0.00526733724409656
"57",-0.0173511180066157,0.00350623257183003,0.00885473672829473
"58",-0.0173511178728063,-0.00273677300496811,-0.00307448262665044
"59",-0.0173511177390253,-0.00120533377071563,0.00433160441769687
"60",-0.0173511176052017,-9.04303800597361e-05,-0.00405797863413859
"61",-0.0173511174714065,0.00399323590012735,-0.000882243935684812
"62",-0.110260208246686,0.00229977344135168,-0.00019172192962813
"63",-0.191653534178513,-0.0178272675357443,-0.00504157694394003
"64",-0.152874161392333,-0.00633805336690596,-0.00609617464492995
"65",-0.222292598860136,-0.00247596827619656,-0.00132554324388767
"66",0.096666357582933,-0.000186186212952855,-0.00028823179378179
"67",-0.0485503216416703,0.00598564710397476,-6.26819757254538e-05
"68",-0.130728087569366,-0.00355106952526718,-1.36391155312054e-05
"69",-0.161960479231993,-0.00426682318530691,-2.97538653004636e-06
"70",-0.142428859803871,-0.00332062069247918,-0.00500065669802385
"71",0.0378640504860641,0.00975032205545467,-0.0110873972953733
"72",0.0305678430796803,-0.000268576254802255,-0.00241099971292602
"73",-0.0795415759511542,-2.04509054988478e-05,0.00447556954831985
"74",-0.00119284972514322,-0.00600183070470628,-0.00402697585579848
"75",-0.0700178798967954,0.000549178227802649,0.00412419665547148
"76",0.248949974521693,0.00804081023616465,0.000896622700793159
"77",-0.336266572419703,-0.000396821632481448,0.000194828925964785
"78",0.0149571319926309,0.00796996752416224,4.22330414693306e-05
"79",-0.0397756829045619,0.00359801053263187,9.05306068332834e-06
"80",-0.110596492444856,-0.00873001290780007,-0.0049981614925052
"81",-0.00165856775834072,-0.00765534210669028,0.00391302503133062
"82",-0.110024861879054,-0.00257484347375669,-0.00414929380904461
"83",0.00835000564373445,0.00480637263629369,-0.000902399784871832
"84",0.0501252341436924,-0.00563960885280057,-0.000196405113428888
"85",-0.109248277013236,0.0045763606323117,-4.28957988667378e-05
"86",-0.0216383477853412,0.000343109028267286,-9.51720465014461e-06
"87",-0.200324490616893,-0.00197456909324067,-0.00250225946556704
"88",0.046995814181372,-0.00414853824354022,-0.00304430374798681
"89",0.100704794274137,-0.00231176538094235,-0.00566219424892722
"90",-0.158489750758818,0.00282603011399285,-0.00123148043634114
"91",0.0876231959592246,0.0022116520196116,-0.000268079623414685
"92",0.00131406939534884,0.00316558933671907,0.00494139929253556
"93",0.130019720086693,-0.00476276022236544,-0.00392580748903892
"94",0.111949874985669,-0.00435783755579244,-0.00585392582848598
"95",0.061678886671217,-0.00232753556131193,-0.00127323007411295
"96",-0.109075011108729,0.00682478304181622,-0.000277217648079642
"97",0.0683642502402932,-0.00248824625867439,0.00493935223693498
"98",-0.118974752622947,-0.00118719242570542,0.00107368729391055
"99",-0.0417842125100094,-0.00608957796761267,-0.00976685102703279
"100",0.0193733886943193,-0.00245759750285046,0.00287589536846955
"101",-0.0297094512245053,0.00481491669820144,-0.0043750445460935
"102",0.129554469956517,0.00036077783470656,0.00404827322147483
"103",-0.148057102910087,0.00102652355467825,0.000879873696073119
"104",-0.0522203503194589,-0.00792349533249137,-0.00980905337246885
"105",-0.0207831179817219,-0.00459530595567692,-0.00713334109156083
"106",-0.0103116640941323,-0.0073456317234859,-0.00155160253689868
"107",-0.0301546271005293,0.00644782568477087,-0.000337926436712266
"108",-0.050452205195711,0.000483083799053929,0.00492597156956975
"109",-0.070756600848199,-0.00396453145625397,0.00107059750797767
"110",-0.00106109858707271,-0.00129838101140134,-0.00476770319529063
"111",-0.0300158982848728,-0.00209832489193218,0.00396277450679161
"112",-0.0204501235689918,-0.00315839791516215,0.000861162894834067
"113",-0.00930666866800323,-0.00623801315356776,0.000186757985210839
"114",-0.031139553906101,0.00453075441957296,4.01174515056724e-05
"115",-0.160466974196453,-0.00366101326747259,0.00500823238391757
"116",-0.112406453336263,-0.0012758372182855,0.00108854415854243
"117",-0.0116857048170829,-0.00409686640782958,-0.0147637408191095
"118",-0.0601752291228053,-0.0233086512112983,-0.0132107933464525
"119",0.0190975900467834,0.0122491409697671,0.0121267545626615
"120",-0.0197135819640977,-0.00208218006890881,-0.00736374644978
"121",-0.130295620067685,-0.00915771653617803,-0.00160182139396969
"122",0.138046018832625,0.00631111940108386,-0.000348966093990377
"123",0.152070248197887,-0.0015278961745322,0.00492345091724822
"124",0.0122805637516024,-0.000116205948705428,0.00606992920194749
"125",0.0301841841996549,0.00698973226169119,-0.00368072396696739
"126",0.0404526786185215,-0.00447686463644548,-0.000800936177456357
"127",0.0806066715108216,-0.00133746452161887,-0.000174763958978197
"128",-0.178791153009499,-0.000101894078829545,-3.86109936023615e-05
"129",0.0373187453478323,-0.00200917251773092,0.00499099368931599
"130",-0.109440326582998,0.000847656170705591,0.00108467560657033
"131",0.0583587772008087,-0.00293793612749926,-0.00476470220830372
"132",-0.00912479582690651,0.00177791606093614,-0.00103663307937119
"133",-0.0601368244838483,0.00113185264617677,-0.0102260131699436
"134",-0.000901834474305474,-0.00691660902225877,-0.00222424399646659
"135",-0.020013507000499,-0.00452074240657208,-0.00048436386593842
"136",-0.0603001182523286,-0.000341032960577969,0.00489395032970741
"137",-0.0609042827197612,-0.00202737283133292,0.00106345457317136
"138",0.0690866572890485,0.00384603586600729,-0.00476943666780105
"139",0.031036087707804,-0.00271311801339369,0.00396221725116064
"140",-0.019534544279324,0.00779459633788537,0.000860861392191659
"141",-0.0202929350989933,-0.00841669808082024,0.000186512092713365
"142",-0.0203043082800178,0.00136655837853361,3.98836507073952e-05
"143",-0.0203044786856168,0.000100770841580555,0.00500800121230061
"144",-0.000304481086871533,0.00500578168322718,0.00108831355860683
"145",0.079995452235309,0.00937397702279341,0.00523602870525863
"146",0.0111996830515579,-0.000298027335384532,0.00113795526839056
"147",-0.0298320243296075,0.0039761301587955,-0.00475311724215999
"148",0.0195526370123815,0.000296962832152303,-0.00103411407988929
"149",0.130293242224141,0.00802086514782729,0.00477453455357235
"150",-0.0180460186979445,-0.00439933633826328,-0.0089623906035623
"151",-0.0202706131777006,-0.00633149807293076,-0.00694942567230505
"152",-0.0603039745281109,-0.00847662154438833,-0.0015117928672872
"153",-0.0109043410908782,-0.00163776883004552,-0.0053294506790218
"154",-0.0701635111162489,0.000875421575445401,-0.00115961058824077
"155",-0.00105220066990341,-0.000935958550750016,0.00474706664327407
"156",-0.110015761298342,0.00592808789250654,-0.003968543476363
"157",0.00835014921698018,0.00144331737613967,-0.000863699102909621
"158",-0.0398747566083415,0.00210678559632971,-0.00518859127154858
"159",0.00940203080250512,0.00815661700496495,0.00387095733744047
"160",-0.0298589816581654,-0.00338921266266556,0.000840897893516157
"161",-0.0204477657924542,-0.00525573724672057,-0.0048179489322937
"162",0.0296933712407252,-0.00239591386762239,0.00395154867013403
"163",0.0104453209900583,-0.00518134505593792,-0.00414157857444941
"164",0.0401566642954378,-0.00139047966733674,0.00409861656486843
"165",-0.029397764864342,0.00289397902584643,0.000890399417209586
"166",-0.0704408493087527,0.00421556353006736,0.000192814527091301
"167",-0.0210563582763115,-0.00368517528081469,0.00504113380956994
"168",-0.0503157553101659,0.00272184060104319,-0.0089046024142565
"169",0.00924545161487345,-0.00179729072182067,-0.00193704072047041
"170",-0.0798613288217069,0.00186353532008265,0.00457796450980208
"171",-0.0611976329994519,0.000138299024587063,0.00599462736316969
"172",-0.0909177392885425,0.00200883121195172,0.00130272229763229
"173",0.0786365588412679,-0.00585075504472066,0.00528252886029623
"174",0.0911793077260228,-0.000440693344978094,0.00114794589626044
"175",0.0713674064716514,0.000965296754067424,0.00024893486617561
"176",0.0210702934280675,-0.000929171585723587,0.00505345666698442
"177",-0.0796839958273097,-0.00307136037487954,0.00109819725316385
"178",-0.13119497382678,-0.00123218139454462,-0.00476182221453048
"179",0.0880325341449861,0.00190581587136229,-0.00103606697392777
"180",0.0213202155846375,0.00114134466167659,-0.00022595018927607
"181",-0.0296802470565467,8.39972549524504e-05,-4.9800881983586e-05
"182",0.00955491617337145,0.00700465017867025,0.00498850048276722
"183",0.000143312809584017,-0.000475851180461895,-0.00391592662017182
"184",0.100002170119424,0.00496276442325883,-0.0008521380320623
"185",0.021499719469162,0.0013710033449934,-0.000185957244660528
"186",0.140322444132423,-0.00189851385895068,-4.11049388500118e-05
"187",-0.0478956120053198,0.00385608763100986,0.00999039130195278
"188",0.00928174469777332,-0.00271198195999833,-0.00282827072039016
"189",0.0201392144510635,0.00379506332485668,0.00438441864018024
"190",0.0703020401650747,0.000283459768389172,-0.00404721621044946
"191",0.03105431486388,-0.00598006334000178,-0.00088062512606335
"192",0.0204657295299739,-0.00245022743589285,-0.000192091279386908
"193",0.0103069358778498,-0.00418537852270706,0.00495762140702727
"194",0.030154587745983,0.00568432479409964,-0.00392258076006602
"195",0.0304522361584816,0.00242510936370444,-0.000853524776255554
"196",0.020456699661537,0.00118056876473371,-0.000186198662499137
"197",-0.0296932002341492,-0.00391280474108679,-4.10973204418852e-05
"198",-0.0104452813972244,-0.00529511427148499,-0.00500954692996114
"199",0.00984337332664609,-0.00439895368802645,-0.00108993147574843
"200",0.0301476354667614,0.00766821253122441,-0.000237662321234566
"201",-0.0395478684881425,0.00157394487736351,-5.23475320104438e-05
"202",0.0894069314927322,0.000116630759285918,0.00498794674700154
"203",-0.0086591768906743,-0.00199273122879795,-0.00391604702277792
"204",0.0598701583258503,0.00684893239781381,0.00414783578796474
"205",-0.01910213045457,-0.000487409547096362,0.000901281828707745
"206",0.0397135485107611,0.00396202428719317,0.000195361099936342
"207",0.0505955874076136,-0.00270398968508445,4.18678632421177e-05
"208",0.0407587813455592,0.000795705508171984,8.49276494729878e-06
"209",-0.00938873827672637,-0.0039416438215687,1.23578600685903e-06
"210",0.0198592161021338,-0.000297236042899662,-0.00500034214922085
"211",-0.0197021621932691,-0.00402374683757412,-0.00108793001647545
"212",-0.000295450891357518,-0.00330348217228416,-0.000237227130073236
"213",0.0399955851132603,-0.00124949459530388,0.00494774709461954
"214",0.0155998160914805,-0.00209537733515841,-0.00142478791181411
"215",-0.00476603927062058,-0.00215889777231482,-0.00281044242118966
"216",-0.010071459201626,-0.000163706984649181,0.00438823505927832
"217",0.0298489772546731,0.0049860191645994,0.000953553508442617
"218",-0.0195523494483325,-0.00462742119659154,-0.0047932731064515
"219",0.0197067954150185,0.00265104631667334,-0.0010429055593395
"220",0.0102955516187251,0.00319731179587635,0.00477256284970018
"221",0.0201544142437911,0.00123836910513653,-0.00396287943636331
"222",-0.0196977358217083,0.00209138434826439,-0.000862347308309808
"223",-0.0202953851274827,-0.00184455996639254,0.00481182288164561
"224",0.0596956522785774,0.00286003048419303,0.00104565714448768
"225",0.0108952508396101,0.0032131431563478,0.0052267536254913
"226",-0.00983659265176584,-0.00276029440184811,0.0011359385235119
"227",-0.000147501146628315,-0.00320862583332193,-0.00975355575697634
"228",-0.0100021970589808,0.00375766617355211,-0.00462145419506488
"229",0.00985001541619113,-0.00671947389016569,-0.00350557583836686
"230",0.0201477323768273,0.00449413613826355,-0.000762972729053679
"231",0.0103021636640932,-0.0016642490029799,0.00483337047360166
"232",-0.0198454871374025,-0.000126438345561475,0.00105028227518744
"233",0.0597023987095042,-0.00301103561343652,0.000227699188152464
"234",-0.0391046485262478,0.00277243041785447,4.88392463307008e-05
"235",0.00941357530771825,-0.00279349428365183,9.94848952728944e-06
"236",-0.0498588130790267,0.00078875548602042,0.00500149220272927
"237",-0.000747701018255498,0.00205760134267674,0.00108689825954311
"238",-1.1197980015254e-05,0.0031528624229562,0.000235720966974107
"239",0.0299998471114691,0.000235118297191583,5.06435888603107e-05
"240",0.060449912556976,-0.0019838395063152,1.0400931792276e-05
"241",-0.0290934383864254,-0.00215040033599045,1.65069194935086e-06
"242",0.0395637099473163,0.00183705793743183,0.00499974806665371
"243",0.0105933380920078,0.00213633327588436,-0.00391342086848923
"244",0.000158878968974818,-0.000841165633013397,-0.00085153307754382
"245",-0.0699976031493037,0.00193537114651576,-0.000185765593643694
"246",-0.00104971607352411,0.00514377466787685,-4.10031552791068e-05
"247",0.0199842724920245,0.00738465061401872,0.00499047354502302
"248",0.00029971207912638,-0.00144703770454058,-0.00391543749200807
"249",0.0200045092636714,-0.0041098411402638,0.0041480284340274
"250",-0.0296999845909767,-0.00330975212545859,0.000901383828638913
"251",-0.0204453861475855,-0.000249774247929935,0.000195443390051508
"252",-0.00030659785383591,0.00297985727764605,0.00504194586771511
"253",-4.58313370188534e-06,0.000222283833211101,0.001095814603425
"254",0.0199999460807732,0.00201534580219409,0.000237779932548143
"255",0.0102999472078267,0.00214994590727002,5.12115071416019e-05
"256",0.0401544794689102,-0.00283991081157708,1.06446413257189e-05
"257",-0.0293978023336479,0.00278556913000561,1.82390652803122e-06
"258",-0.0204408545748436,0.001207788595468,0.00249990595302663
"259",-0.0303065300496002,-0.000910592409703703,0.00304311130203239
"260",-0.000454482077032026,0.00393041560549623,-0.00183874573826959
"261",-6.80082716542074e-06,0.00429378673995284,-0.00290027180579155
"262",0.0299999128998678,-0.00167885977965643,0.00436888316827755
"263",-0.0195500866106784,0.00487288935861141,0.000949526027346437
"264",0.109706828656002,-0.00263533825570761,0.000206031505109117
"265",0.081645250840964,0.00080115425726035,4.43683380826343e-05
"266",0.021224420060534,-0.00294093802438411,9.21679521148633e-06
"267",-0.0896816912277671,-0.00122182144137906,1.57355161434225e-06
"268",0.0286550873461664,-9.28340809576156e-05,-8.83718156430291e-08
"269",-0.00957025551542756,0.00199188910996373,-4.49735344965063e-07
"270",0.0198564917890849,-0.000851623498833831,-5.28309121783366e-07
"271",-0.0597022052081826,0.00293496808492399,-5.4539396288078e-07
"272",-0.0108953201036712,-0.00378080911360357,-5.49108838399093e-07
"273",0.0198366206210636,-0.000284869535664534,-0.00500054991658949
"274",-0.0397025028238858,0.00097747809256532,0.00391220514191382
"275",-0.0205953909773484,-0.00192776968453767,0.000850227358902167
"276",0.00969115218794059,0.00285416786716919,0.000184440307403833
"277",0.0201453493408081,0.00221308493842276,3.96736143200016e-05
"278",-0.00969787269045241,0.00916501823062799,8.19598888490702e-06
"279",0.00985457849650118,0.00968690667543992,1.35159061986911e-06
"280",-0.0298521999633294,-0.00227373810937781,-1.36634333181007e-07
"281",-0.0104476691023194,0.00482862932547334,-4.60229398591139e-07
"282",0.00984333428007744,-0.00163827795108062,-5.305909169806e-07
"283",0.0101476316422122,-0.000623619882158977,0.00499945410989167
"284",0.0401521950116148,-0.000547486967962918,0.00108669554914265
"285",-0.00939783682424888,-0.00704178428944147,0.000235917336498304
"286",-0.00014092211949901,0.0044707122968779,5.09267330990326e-05
"287",-0.0400020992437931,-0.00466524334356144,1.07029440572504e-05
"288",0.0194001162288515,-0.00135094369383815,-0.00249804319317981
"289",0.00529095137315494,-0.00510224817347371,-0.00304356730934874
"290",0.00507936087478811,0.00461613467888711,0.00433778554534214
"291",-0.00992381231620243,0.000345542420054912,0.000942824367220929
"292",0.0198511901549665,0.00102506212419673,0.000204634428262018
"293",0.010297715824791,0.00207607688534761,-0.00495587532645736
"294",0.0101544454657585,0.00215499115242057,0.00142197915924314
"295",0.0101522968106593,0.00116095557200957,0.00280879031986458
"296",0.0101522645108645,8.63808457500781e-05,-0.00188963566190647
"297",0.000152263949360076,-0.0019942590293125,-0.00291127704303662
"298",0.050002297261841,-0.00015043999410036,-0.000633449665168762
"299",-0.0492501187288781,-0.00101207331470299,-0.000138165871097051
"300",-0.010738573865126,-0.00107675452353906,-3.04728830098355e-05
"301",0.00650563772765622,0.00191837036314713,-7.05645020548928e-06
"302",0.0067642433908901,0.0021431775065377,-1.9648529248073e-06
"303",0.00676812156271467,-0.00283990975819925,-8.57751638605464e-07
"304",0.0201015130043061,0.00278607818708121,-6.1702693265886e-07
"305",0.000301469293617629,0.000208335774930291,-5.64684491166645e-07
"306",0.0200045346134914,-0.00298510710156652,-5.53303311612297e-07
"307",-0.00969998521334503,-0.00122481793334916,-5.5082862271405e-07
"308",0.0198545460445132,0.00390725916298962,-0.00500055029053392
"309",-0.00970223461919772,0.00229247314724113,-0.00108779493939526
"310",-0.0601454877661922,-0.00582866367225687,0.00226298257536151
"311",0.019098031980775,-0.0104382296486492,0.0029915954099442
"312",-0.0097135794238028,0.00721564019875487,0.000650052804263446
"313",-0.0301456575148649,0.0035406184768636,0.000140914966606509
"314",0.0195479296266541,-0.00173510448441405,-0.00496979040219792
"315",-0.00970683230400482,-0.000131055745850261,0.00391889339631835
"316",-0.000145556176320838,0.000989317725355932,-0.00414831836758722
"317",-0.0100021688934362,-0.0019265842929137,0.00409751175431072
"318",0.0198500148360381,0.00485455372698329,0.00089051985997024
"319",0.000297697967567956,0.00136354026287933,0.00019320138517287
"320",4.47836463024487e-06,-0.00189841648498845,4.15785961811466e-05
"321",8.10476166179797e-08,0.000856752368246561,8.61020229425691e-06
"322",1.51025147943074e-08,0.00706353115768188,1.44165591198231e-06
"323",1.41135672038217e-08,0.00452945816728967,-0.0050001170508116
"324",-0.0499999859012661,0.00333937722779609,-0.00108770073707998
"325",-0.0307498189113744,0.00125013298161569,-0.000236996941576528
"326",-0.000461130318470282,0.00109336993674347,-5.20225192115475e-05
"327",-0.01500690091423,0.00108162709272186,-1.18022485251501e-05
"328",0.0347749611103296,0.00208076707573568,-3.05687630852702e-06
"329",0.000521522893137671,0.00615578847661169,0.00499884469058554
"330",0.0100078354554398,-0.00453828030954195,-0.00391349707268329
"331",-0.0298499015425051,-0.00234090696222822,-0.000851429424024275
"332",0.0095523654434686,-0.00417605073589566,-0.000185622832415078
"333",0.000143268079213499,0.000686148777241158,-4.08518905894439e-05
"334",2.16297070210203e-06,-0.000948953425854882,-9.37334132178336e-06
"335",0.0100000468642492,-0.00607167846591405,0.00499747125781891
"336",0.000149981731695448,-0.00145623305373466,-0.00391379570768891
"337",0.0100022635760268,0.00189010503085463,-0.000851494358303562
"338",0.0301500148978704,-0.00185873154944982,0.00481436304847449
"339",0.0304521638022095,-0.0011400998749691,-0.00395361019474372
"340",0.000456694797634327,-0.00308619242854036,-0.000860151498172534
"341",0.0400068627101717,0.00976770230450263,0.00481248066655127
"342",-0.0194000168643385,0.0037325159461723,0.00604598050590877
"343",-0.0102909219546348,-0.00372032208840878,0.00131424903675637
"344",0.029845684193802,-0.00227969415355922,0.000285395868451666
"345",0.000447599315876346,-0.000171626770315569,-0.00493831480677098
"346",0.0100067259997871,0.00498657003652614,-0.00107420253525259
"347",-0.0398499190289527,-0.00262623465666412,-0.00523400182243616
"348",-0.0205976022690493,0.000802410023699629,0.0038614440760032
"349",0.00969111848611703,-0.000940271186964381,0.0058391900285244
"350",0.000145348295575332,0.00792893066506029,0.00626928515002323
"351",2.19355008823641e-06,-0.000405323506933897,0.00136286382478179
"352",0.0100000467058976,-0.00203077652355166,0.00529602663031703
"353",0.000149981112372188,-0.00415279866206397,-0.00384869840911328
"354",2.26294977778707e-06,-0.00031212751259968,-0.000837159466805737
"355",-0.00999995233044615,-2.39100121506297e-05,-0.000182339682025301
"356",0.0198500478457504,0.000997718844977236,0.00496004232224312
"357",0.000297698231250365,-0.000925593317184337,-0.00392175380587734
"358",0.0200044781372242,-0.00106994664843896,-0.000853044408060555
"359",-0.00969998598317545,-8.08006386430193e-05,-0.000185793654899236
"360",-0.000145453889899727,-0.00800657163557794,-0.00504070869901785
"361",0.0299978322549208,0.0013984809131351,-0.00109640663735799
"362",0.0204498808756028,0.00210431162165303,-0.000238769702687769
"363",0.000306693265301305,-0.00084267793926962,-5.22877598205795e-05
"364",0.0300046125700675,-0.00106385163072975,-1.17396985030993e-05
"365",0.000449982172128216,0.000919529508462524,-0.00500292305249861
"366",-0.00999323880513714,0.00106839062748243,0.00391174924608961
"367",0.0098501477550883,-0.00292041710203073,0.00585018834187601
"368",0.000147732356410302,0.00078018508415667,-0.00372826329891396
"369",-0.00999777154525816,-0.000942087476690112,-0.000811032537638923
"370",0.00985007977908481,0.00292864591235276,0.0048232811657023
"371",-0.00985226866301048,0.000219183011474833,0.00104844915642044
"372",0.0398522618374955,0.00101585536522286,0.000227661269811108
"373",-0.0294023361334723,-0.00492433832586681,-0.00495080832913963
"374",-0.000440924109099683,-0.00137021743521348,-0.00107685897684906
"375",0.0299934005692251,-0.00010352488362031,-0.000234519319381121
"376",0.000449813798127252,0.00299153219022141,0.00494863643048049
"377",6.75843845954205e-06,-0.00177614019541217,-0.00142429397953947
"378",-0.0199998859156381,-0.00713396555090284,-0.00281003446425743
"379",0.0197000812372465,-0.00153618410247969,-0.0006113756780044
"380",-0.00970455169358786,0.00588387194075324,0.00236669394048583
"381",-0.000145523131521941,0.003440826344562,0.0030142663139987
"382",-2.169554647935e-06,0.00325755521416049,0.000655102519186102
"383",0.00999998027134552,-0.00475613447519585,0.000142133184247051
"384",-0.0098500208864607,0.0006423839671994,3.05947064322964e-05
"385",-0.0101477046847123,-0.00195247097305629,-0.00499365787785599
"386",0.00984783112734533,0.00285275955118625,0.00391382394878903
"387",0.0101476974604822,0.00321342460919904,-0.00414930042957362
"388",0.0101521943791596,-0.0017594461913415,0.0040974184408924
"389",0.0101522617408563,-0.000132670359159981,-0.00410938020668716
"390",0.000152262673935866,-0.00201059136673987,0.00410609857163635
"391",0.0100022960088353,-0.00615155959317981,-0.00410749282569878
"392",-0.00984998638946877,-0.0024624396892623,-0.000893491042034178
"393",-0.000147704398713699,0.00681436245670497,0.00480535164158358
"394",-2.20249773974501e-06,-0.0014893251599597,0.00104455061572395
"395",0.00999997954595244,-0.00311250556194498,-0.00477318641691227
"396",-0.00485002112870347,-0.00823437836286267,-0.00103823741340037
"397",-0.00257272161870503,0.00238108858950969,-0.000226121565159332
"398",-0.00253856969493427,0.000177774268701469,-4.95375876159443e-05
"399",-3.80575105936032e-05,0.00101242979594307,-1.11417094998956e-05
"400",0.00999944184023605,0.00907508649607447,0.00499720697239603
"401",-0.0298500291924881,-0.00131967245956588,0.00608626705002546
"402",0.0195523617554159,0.00190022577467541,-0.00117687095760921
"403",-0.0297067671478288,-0.00185809929766645,-0.00275617545018392
"404",0.0195545102858432,-0.00114017967307412,0.00440039537227754
"405",-0.0097067348499138,-0.00108632566137867,0.000956558278956798
"406",-0.000145555948719789,-0.00708230547393551,-0.00479225908899572
"407",-2.17012392056404e-06,0.0024675866146957,0.00395767559488114
"408",-0.0200000198143329,0.00018430780022971,0.000860294649329241
"409",0.0197000792292101,-0.00298703748998719,0.000186809642825025
"410",-0.00970455172370066,-0.00122509004100646,4.0369130030804e-05
"411",-0.000145523131976688,-0.00509288850143452,8.5275543746377e-06
"412",0.0299978304453532,0.000616752231994866,1.6040198902445e-06
"413",0.0404498800772757,-0.0019547549949106,9.85878019221786e-08
"414",0.0106066256861084,0.00385222762403359,-2.28748731068151e-07
"415",-0.00984092376646117,0.00228808889757381,-2.99923782698386e-07
"416",-0.0101475687980326,-0.00682924717081868,-0.00500031539986701
"417",-0.0101521673746419,0.00148640734238725,0.00141243646920053
"418",-0.0101522362608364,0.00311048578246709,0.00280683560975348
"419",0.00984776278320965,-0.000767574024670203,0.000610059535052443
"420",-0.109852303950049,0.00694138149080636,0.00513239928758313
"421",0.0383525947487016,-0.00347996286327223,0.00111578307524152
"422",0.0305751740885825,-0.00226210210587396,-0.00475757762641216
"423",-0.0595414615376058,-0.00117075195682315,-0.00103472326277476
"424",-0.0108929103325153,-0.00208887440232175,-0.000225237235907727
"425",0.0298366559113106,-0.00215781596161779,-4.92250786514603e-05
"426",0.0304474634590264,-0.00116303199406431,-1.09535353836065e-05
"427",0.0304566233056249,0.00191159889380543,-0.00500263188847594
"428",0.0104567604414427,0.000142372447760941,-0.00108806722097476
"429",0.000156829062703423,0.00300960345917378,-0.000236896294021349
"430",0.0600023644123127,0.00322483420278807,0.00494817969997285
"431",-0.019100152430866,-0.00575895050132491,-0.00392433317805629
"432",0.019713573547449,-0.00243325261559413,-0.000853605258830825
"433",-0.0397043500479413,0.00681627706116039,0.00231408439543213
"434",-0.000595420607524488,0.00151054282227658,0.00300288716754959
"435",-0.0100089169804107,0.00211240303103732,0.0006526883840694
"436",0.0298499120177524,0.00315761115734592,0.000141668373679238
"437",0.00044766140814545,0.00523611088148979,3.0553751011908e-05
"438",6.72561995429533e-06,-0.00360780513593717,6.39332848617613e-06
